Crypto,Date,Open,High,Low,Close
XRP,2/10/23,0.39,0.39,0.37,0.38
XRP,2/9/23,0.4,0.41,0.38,0.39
XRP,2/8/23,0.4,0.41,0.39,0.4
XRP,2/7/23,0.4,0.4,0.39,0.4
XRP,2/6/23,0.4,0.4,0.39,0.4
XRP,2/5/23,0.41,0.42,0.4,0.4
XRP,2/4/23,0.41,0.42,0.41,0.41
XRP,2/3/23,0.41,0.41,0.41,0.41
XRP,2/2/23,0.41,0.42,0.41,0.41
XRP,2/1/23,0.4,0.42,0.4,0.41
XRP,1/31/23,0.39,0.41,0.39,0.4
XRP,1/30/23,0.41,0.42,0.39,0.39
XRP,1/29/23,0.41,0.42,0.41,0.41
XRP,1/28/23,0.41,0.42,0.41,0.41
XRP,1/27/23,0.41,0.41,0.4,0.41
XRP,1/26/23,0.42,0.42,0.41,0.41
XRP,1/25/23,0.42,0.42,0.4,0.42
XRP,1/24/23,0.43,0.43,0.41,0.42
XRP,1/23/23,0.4,0.43,0.4,0.43
XRP,1/22/23,0.41,0.41,0.4,0.4
XRP,1/21/23,0.41,0.42,0.4,0.41
XRP,1/20/23,0.39,0.41,0.39,0.41
XRP,1/19/23,0.39,0.4,0.38,0.39
XRP,1/18/23,0.39,0.4,0.37,0.39
XRP,1/17/23,0.39,0.4,0.38,0.39
XRP,1/16/23,0.39,0.41,0.38,0.39
XRP,1/15/23,0.39,0.4,0.38,0.39
XRP,1/14/23,0.38,0.41,0.38,0.39
XRP,1/13/23,0.38,0.39,0.37,0.38
XRP,1/12/23,0.37,0.38,0.36,0.38
XRP,1/11/23,0.35,0.38,0.35,0.37
XRP,1/10/23,0.35,0.35,0.34,0.35
XRP,1/9/23,0.34,0.36,0.34,0.35
XRP,1/8/23,0.34,0.34,0.34,0.34
XRP,1/7/23,0.34,0.35,0.34,0.34
XRP,1/6/23,0.34,0.34,0.33,0.34
XRP,1/5/23,0.35,0.35,0.34,0.34
XRP,1/4/23,0.35,0.35,0.34,0.35
XRP,1/3/23,0.35,0.35,0.34,0.35
XRP,1/2/23,0.34,0.35,0.31,0.35
XRP,1/1/23,0.34,0.34,0.34,0.34
XRP,12/31/21,0.84,0.85,0.8,0.83
XRP,12/30/21,0.83,0.86,0.8,0.84
XRP,12/29/21,0.86,0.86,0.81,0.83
XRP,12/28/21,0.94,0.94,0.85,0.86
XRP,12/27/21,0.92,0.96,0.92,0.94
XRP,12/26/21,0.93,0.93,0.91,0.92
XRP,12/25/21,0.91,0.93,0.9,0.93
XRP,12/24/21,1.01,1.01,0.91,0.91
XRP,12/23/21,0.96,1.02,0.94,1.01
XRP,12/22/21,0.94,0.97,0.93,0.96
XRP,12/21/21,0.87,0.94,0.85,0.94
XRP,12/20/21,0.83,0.92,0.83,0.87
XRP,12/19/21,0.83,0.84,0.82,0.83
XRP,12/18/21,0.8,0.83,0.79,0.83
XRP,12/17/21,0.81,0.83,0.78,0.8
XRP,12/16/21,0.84,0.84,0.81,0.81
XRP,12/15/21,0.82,0.84,0.78,0.84
XRP,12/14/21,0.78,0.82,0.77,0.82
XRP,12/13/21,0.85,0.85,0.76,0.78
XRP,12/12/21,0.83,0.86,0.81,0.85
XRP,12/11/21,0.83,0.84,0.79,0.83
XRP,12/10/21,0.86,0.89,0.81,0.83
XRP,12/9/21,0.86,0.93,0.83,0.86
XRP,12/8/21,0.82,0.88,0.81,0.86
XRP,12/7/21,0.82,0.85,0.81,0.82
XRP,12/6/21,0.8,0.82,0.75,0.82
XRP,12/5/21,0.83,0.86,0.77,0.8
XRP,12/4/21,0.93,0.93,0.62,0.83
XRP,12/3/21,0.98,0.98,0.9,0.93
XRP,12/2/21,0.99,0.99,0.96,0.98
XRP,12/1/21,1,1.02,0.98,0.99
XRP,11/30/21,1,1.03,0.97,1
XRP,11/29/21,0.96,1,0.95,1
XRP,11/28/21,0.94,0.96,0.89,0.96
XRP,11/27/21,0.95,0.97,0.94,0.94
XRP,11/26/21,1.05,1.05,0.92,0.95
XRP,11/25/21,1.03,1.06,1.02,1.05
XRP,11/24/21,1.06,1.07,1.01,1.03
XRP,11/23/21,1.04,1.06,1.02,1.06
XRP,11/22/21,1.07,1.08,1.03,1.04
XRP,11/21/21,1.09,1.1,1.07,1.07
XRP,11/20/21,1.09,1.1,1.06,1.09
XRP,11/19/21,1.05,1.1,1.02,1.09
XRP,11/18/21,1.09,1.16,1.02,1.05
XRP,11/17/21,1.1,1.11,1.06,1.09
XRP,11/16/21,1.18,1.18,1.05,1.1
XRP,11/15/21,1.18,1.22,1.17,1.18
XRP,11/14/21,1.19,1.2,1.17,1.18
XRP,11/13/21,1.19,1.2,1.17,1.19
XRP,11/12/21,1.21,1.23,1.16,1.19
XRP,11/11/21,1.18,1.25,1.17,1.21
XRP,11/10/21,1.26,1.35,1.14,1.18
XRP,11/9/21,1.27,1.29,1.23,1.26
XRP,11/8/21,1.22,1.3,1.21,1.27
XRP,11/7/21,1.15,1.24,1.15,1.22
XRP,11/6/21,1.15,1.17,1.1,1.15
XRP,11/5/21,1.19,1.2,1.14,1.15
XRP,11/4/21,1.2,1.26,1.17,1.19
XRP,11/3/21,1.12,1.24,1.12,1.2
XRP,11/2/21,1.09,1.15,1.09,1.13
XRP,11/1/21,1.1,1.13,1.07,1.09
XRP,10/31/21,1.08,1.15,1.06,1.1
XRP,10/30/21,1.08,1.12,1.06,1.08
XRP,10/29/21,1.06,1.09,1.05,1.08
XRP,10/28/21,1.01,1.08,0.98,1.07
XRP,10/27/21,1.16,1.16,0.96,1.01
XRP,10/26/21,1.09,1.16,1.09,1.16
XRP,10/25/21,1.08,1.1,1.08,1.09
XRP,10/24/21,1.09,1.1,1.06,1.08
XRP,10/23/21,1.09,1.1,1.08,1.09
XRP,10/22/21,1.1,1.13,1.08,1.09
XRP,10/21/21,1.14,1.16,1.09,1.1
XRP,10/20/21,1.08,1.15,1.08,1.14
XRP,10/19/21,1.08,1.1,1.07,1.08
XRP,10/18/21,1.06,1.1,1.06,1.08
XRP,10/17/21,1.14,1.14,1.03,1.06
XRP,10/16/21,1.15,1.18,1.13,1.14
XRP,10/15/21,1.13,1.16,1.1,1.15
XRP,10/14/21,1.11,1.16,1.11,1.13
XRP,10/13/21,1.1,1.12,1.07,1.11
XRP,10/12/21,1.11,1.14,1.07,1.1
XRP,10/11/21,1.17,1.18,1.11,1.12
XRP,10/10/21,1.16,1.23,1.13,1.17
XRP,10/9/21,1.06,1.21,1.06,1.16
XRP,10/8/21,1.08,1.09,1.06,1.06
XRP,10/7/21,1.08,1.09,1.05,1.08
XRP,10/6/21,1.07,1.11,1.02,1.08
XRP,10/5/21,1.04,1.08,1.03,1.07
XRP,10/4/21,1.07,1.07,1.01,1.04
XRP,10/3/21,1.05,1.09,1.02,1.07
XRP,10/2/21,1.03,1.07,1.01,1.05
XRP,10/1/21,0.94,1.07,0.94,1.03
XRP,9/30/21,0.92,0.96,0.91,0.94
XRP,9/29/21,0.91,0.99,0.89,0.92
XRP,9/28/21,0.93,0.94,0.9,0.91
XRP,9/27/21,0.95,0.98,0.92,0.93
XRP,9/26/21,0.94,0.95,0.89,0.95
XRP,9/25/21,0.95,0.96,0.92,0.93
XRP,9/24/21,0.99,1,0.89,0.95
XRP,9/23/21,0.99,1.02,0.97,1
XRP,9/22/21,0.88,1,0.86,0.99
XRP,9/21/21,0.92,0.96,0.87,0.88
XRP,9/20/21,1.08,1.08,0.88,0.92
XRP,9/19/21,1.07,1.08,1.06,1.07
XRP,9/18/21,1.06,1.09,1.06,1.07
XRP,9/17/21,1.07,1.1,1.05,1.06
XRP,9/16/21,1.12,1.13,1.07,1.07
XRP,9/15/21,1.08,1.13,1.07,1.12
XRP,9/14/21,1.07,1.09,1.06,1.08
XRP,9/13/21,1.08,1.13,1.03,1.07
XRP,9/12/21,1.09,1.12,1.06,1.08
XRP,9/11/21,1.06,1.11,1.03,1.09
XRP,9/10/21,1.09,1.24,1.04,1.06
XRP,9/9/21,1.09,1.14,1.07,1.09
XRP,9/8/21,1.1,1.15,1.01,1.09
XRP,9/7/21,1.39,1.42,0.96,1.09
XRP,9/6/21,1.31,1.4,1.29,1.39
XRP,9/5/21,1.26,1.31,1.24,1.31
XRP,9/4/21,1.29,1.3,1.24,1.26
XRP,9/3/21,1.27,1.32,1.23,1.29
XRP,9/2/21,1.21,1.29,1.21,1.27
XRP,9/1/21,1.18,1.22,1.15,1.21
XRP,8/31/21,1.14,1.24,1.09,1.18
XRP,8/30/21,1.15,1.17,1.11,1.14
XRP,8/29/21,1.15,1.17,1.12,1.15
XRP,8/28/21,1.16,1.2,1.13,1.15
XRP,8/27/21,1.1,1.16,1.05,1.15
XRP,8/26/21,1.16,1.19,1.07,1.09
XRP,8/25/21,1.18,1.18,1.11,1.16
XRP,8/24/21,1.24,1.26,1.13,1.18
XRP,8/23/21,1.19,1.3,1.19,1.24
XRP,8/22/21,1.21,1.26,1.18,1.19
XRP,8/21/21,1.25,1.28,1.21,1.21
XRP,8/20/21,1.21,1.29,1.2,1.25
XRP,8/19/21,1.11,1.21,1.09,1.21
XRP,8/18/21,1.14,1.19,1.05,1.11
XRP,8/17/21,1.18,1.22,1.12,1.14
XRP,8/16/21,1.3,1.33,1.15,1.18
XRP,8/15/21,1.21,1.35,1.21,1.3
XRP,8/14/21,1.06,1.25,1.05,1.21
XRP,8/13/21,0.96,1.06,0.93,1.06
XRP,8/12/21,1.04,1.04,0.93,0.96
XRP,8/11/21,0.84,1.09,0.84,1.03
XRP,8/10/21,0.8,0.86,0.8,0.84
XRP,8/9/21,0.78,0.83,0.76,0.8
XRP,8/8/21,0.81,0.84,0.77,0.78
XRP,8/7/21,0.75,0.81,0.74,0.81
XRP,8/6/21,0.73,0.75,0.72,0.75
XRP,8/5/21,0.74,0.74,0.7,0.73
XRP,8/4/21,0.71,0.74,0.7,0.73
XRP,8/3/21,0.73,0.75,0.7,0.71
XRP,8/2/21,0.76,0.77,0.71,0.73
XRP,8/1/21,0.75,0.78,0.74,0.76
XRP,7/31/21,0.75,0.77,0.74,0.75
XRP,7/30/21,0.72,0.77,0.71,0.75
XRP,7/29/21,0.71,0.74,0.7,0.72
XRP,7/28/21,0.64,0.75,0.63,0.71
XRP,7/27/21,0.63,0.65,0.61,0.64
XRP,7/26/21,0.6,0.68,0.6,0.63
XRP,7/25/21,0.6,0.61,0.59,0.6
XRP,7/24/21,0.59,0.62,0.59,0.6
XRP,7/23/21,0.59,0.61,0.58,0.59
XRP,7/22/21,0.56,0.6,0.56,0.59
XRP,7/21/21,0.53,0.58,0.52,0.56
XRP,7/20/21,0.56,0.57,0.52,0.53
XRP,7/19/21,0.59,0.59,0.55,0.56
XRP,7/18/21,0.59,0.6,0.57,0.59
XRP,7/17/21,0.59,0.6,0.57,0.59
XRP,7/16/21,0.6,0.62,0.59,0.6
XRP,7/15/21,0.62,0.63,0.59,0.6
XRP,7/14/21,0.62,0.62,0.59,0.62
XRP,7/13/21,0.62,0.64,0.61,0.62
XRP,7/12/21,0.63,0.66,0.62,0.62
XRP,7/11/21,0.62,0.64,0.62,0.63
XRP,7/10/21,0.63,0.65,0.61,0.62
XRP,7/9/21,0.62,0.65,0.59,0.63
XRP,7/8/21,0.67,0.67,0.61,0.62
XRP,7/7/21,0.66,0.67,0.65,0.67
XRP,7/6/21,0.66,0.68,0.65,0.66
XRP,7/5/21,0.7,0.71,0.65,0.66
XRP,7/4/21,0.68,0.7,0.66,0.7
XRP,7/3/21,0.64,0.68,0.64,0.68
XRP,7/2/21,0.66,0.67,0.63,0.64
XRP,7/1/21,0.69,0.71,0.65,0.66
XRP,6/30/21,0.71,0.72,0.65,0.69
XRP,6/29/21,0.65,0.73,0.64,0.71
XRP,6/28/21,0.6,0.66,0.6,0.65
XRP,6/27/21,0.61,0.63,0.6,0.6
XRP,6/26/21,0.63,0.63,0.58,0.59
XRP,6/25/21,0.68,0.69,0.6,0.63
XRP,6/24/21,0.62,0.69,0.62,0.68
XRP,6/23/21,0.59,0.66,0.53,0.62
XRP,6/22/21,0.67,0.67,0.51,0.59
XRP,6/21/21,0.77,0.78,0.65,0.67
XRP,6/20/21,0.79,0.79,0.7,0.77
XRP,6/19/21,0.79,0.81,0.78,0.79
XRP,6/18/21,0.83,0.84,0.77,0.79
XRP,6/17/21,0.84,0.86,0.82,0.83
XRP,6/16/21,0.87,0.87,0.83,0.84
XRP,6/15/21,0.89,0.9,0.86,0.87
XRP,6/14/21,0.89,0.93,0.88,0.89
XRP,6/13/21,0.84,0.89,0.82,0.89
XRP,6/12/21,0.85,0.85,0.81,0.84
XRP,6/11/21,0.87,0.88,0.85,0.85
XRP,6/10/21,0.88,0.93,0.85,0.87
XRP,6/9/21,0.88,0.9,0.83,0.88
XRP,6/8/21,0.88,0.89,0.79,0.88
XRP,6/7/21,0.93,0.97,0.87,0.88
XRP,6/6/21,0.93,0.95,0.9,0.93
XRP,6/5/21,0.98,1,0.93,0.93
XRP,6/4/21,1.04,1.05,0.92,0.98
XRP,6/3/21,1.03,1.08,1.01,1.04
XRP,6/2/21,1,1.05,0.98,1.03
XRP,6/1/21,0.99,1.1,0.98,1
XRP,5/31/21,0.92,1.03,0.88,0.99
XRP,5/30/21,0.81,0.93,0.8,0.92
XRP,5/29/21,0.88,0.94,0.8,0.81
XRP,5/28/21,0.97,0.99,0.85,0.87
XRP,5/27/21,1.01,1.04,0.94,0.97
XRP,5/26/21,0.94,1.07,0.93,1.01
XRP,5/25/21,0.93,1.06,0.88,0.93
XRP,5/24/21,0.73,0.95,0.73,0.93
XRP,5/23/21,0.91,0.97,0.65,0.73
XRP,5/22/21,0.95,1.02,0.83,0.91
XRP,5/21/21,1.17,1.22,0.95,0.95
XRP,5/20/21,1.12,1.27,0.93,1.17
XRP,5/19/21,1.59,1.64,1.06,1.11
XRP,5/18/21,1.53,1.7,1.46,1.6
XRP,5/17/21,1.37,1.56,1.33,1.53
XRP,5/16/21,1.49,1.61,1.35,1.37
XRP,5/15/21,1.35,1.58,1.32,1.49
XRP,5/14/21,1.3,1.45,1.29,1.35
XRP,5/13/21,1.42,1.44,1.21,1.3
XRP,5/12/21,1.46,1.55,1.35,1.42
XRP,5/11/21,1.38,1.49,1.37,1.47
XRP,5/10/21,1.53,1.63,1.24,1.4
XRP,5/9/21,1.57,1.6,1.45,1.53
XRP,5/8/21,1.6,1.63,1.54,1.57
XRP,5/7/21,1.6,1.69,1.51,1.6
XRP,5/6/21,1.57,1.76,1.54,1.6
XRP,5/5/21,1.43,1.61,1.37,1.57
XRP,5/4/21,1.55,1.57,1.33,1.42
XRP,5/3/21,1.6,1.62,1.53,1.55
XRP,5/2/21,1.59,1.67,1.53,1.6
XRP,5/1/21,1.58,1.62,1.53,1.59
XRP,4/30/21,1.38,1.64,1.37,1.58
XRP,4/29/21,1.35,1.42,1.33,1.38
XRP,4/28/21,1.41,1.45,1.29,1.34
XRP,4/27/21,1.26,1.46,1.23,1.42
XRP,4/26/21,1.03,1.35,0.95,1.27
XRP,4/25/21,1.09,1.15,1.03,1.03
XRP,4/24/21,1.11,1.17,1.02,1.09
XRP,4/23/21,1.24,1.25,0.9,1.11
XRP,4/22/21,1.35,1.42,1.23,1.25
XRP,4/21/21,1.42,1.46,1.29,1.34
XRP,4/20/21,1.38,1.44,1.18,1.43
XRP,4/19/21,1.35,1.53,1.26,1.38
XRP,4/18/21,1.61,1.61,1.18,1.35
XRP,4/17/21,1.63,1.74,1.54,1.6
XRP,4/16/21,1.81,1.84,1.44,1.63
XRP,4/15/21,1.75,1.88,1.66,1.8
XRP,4/14/21,1.83,1.97,1.57,1.75
XRP,4/13/21,1.39,1.89,1.37,1.83
XRP,4/12/21,1.38,1.41,1.32,1.38
XRP,4/11/21,1.27,1.49,1.27,1.39
XRP,4/10/21,1.07,1.4,1.01,1.26
XRP,4/9/21,1.02,1.07,0.98,1.07
XRP,4/8/21,0.91,1.04,0.9,1.02
XRP,4/7/21,1.02,1.11,0.86,0.9
XRP,4/6/21,0.89,1.09,0.82,1.03
XRP,4/5/21,0.61,0.9,0.61,0.88
XRP,4/4/21,0.59,0.62,0.57,0.61
XRP,4/3/21,0.6,0.64,0.59,0.59
XRP,4/2/21,0.56,0.61,0.56,0.6
XRP,4/1/21,0.56,0.59,0.55,0.56
XRP,3/31/21,0.56,0.57,0.53,0.56
XRP,3/30/21,0.56,0.58,0.56,0.56
XRP,3/29/21,0.54,0.57,0.54,0.56
XRP,3/28/21,0.55,0.56,0.54,0.54
XRP,3/27/21,0.56,0.57,0.53,0.55
XRP,3/26/21,0.51,0.57,0.51,0.56
XRP,3/25/21,0.52,0.53,0.46,0.51
XRP,3/24/21,0.54,0.56,0.51,0.52
XRP,3/23/21,0.54,0.6,0.54,0.54
XRP,3/22/21,0.51,0.6,0.5,0.54
XRP,3/21/21,0.52,0.55,0.5,0.51
XRP,3/20/21,0.47,0.53,0.47,0.52
XRP,3/19/21,0.47,0.47,0.46,0.47
XRP,3/18/21,0.47,0.49,0.47,0.47
XRP,3/17/21,0.46,0.48,0.45,0.47
XRP,3/16/21,0.44,0.52,0.43,0.46
XRP,3/15/21,0.45,0.45,0.42,0.44
XRP,3/14/21,0.46,0.46,0.44,0.45
XRP,3/13/21,0.44,0.47,0.43,0.46
XRP,3/12/21,0.45,0.46,0.42,0.44
XRP,3/11/21,0.47,0.47,0.44,0.45
XRP,3/10/21,0.48,0.49,0.46,0.47
XRP,3/9/21,0.47,0.49,0.47,0.48
XRP,3/8/21,0.46,0.49,0.46,0.47
XRP,3/7/21,0.46,0.47,0.46,0.46
XRP,3/6/21,0.46,0.47,0.45,0.46
XRP,3/5/21,0.46,0.49,0.45,0.46
XRP,3/4/21,0.45,0.49,0.44,0.46
XRP,3/3/21,0.43,0.47,0.43,0.45
XRP,3/2/21,0.44,0.46,0.42,0.43
XRP,3/1/21,0.42,0.45,0.41,0.44
XRP,2/28/21,0.44,0.44,0.39,0.42
XRP,2/27/21,0.42,0.46,0.42,0.44
XRP,2/26/21,0.45,0.46,0.41,0.42
XRP,2/25/21,0.46,0.48,0.45,0.45
XRP,2/24/21,0.47,0.5,0.45,0.46
XRP,2/23/21,0.57,0.58,0.37,0.47
XRP,2/22/21,0.53,0.65,0.49,0.57
XRP,2/21/21,0.53,0.56,0.48,0.53
XRP,2/20/21,0.56,0.58,0.53,0.53
XRP,2/19/21,0.54,0.58,0.52,0.56
XRP,2/18/21,0.55,0.56,0.52,0.54
XRP,2/17/21,0.5,0.56,0.49,0.55
XRP,2/16/21,0.56,0.58,0.49,0.5
XRP,2/15/21,0.61,0.61,0.51,0.56
XRP,2/14/21,0.62,0.64,0.57,0.61
XRP,2/13/21,0.59,0.64,0.55,0.62
XRP,2/12/21,0.52,0.6,0.52,0.59
XRP,2/11/21,0.5,0.53,0.5,0.52
XRP,2/10/21,0.47,0.54,0.45,0.5
XRP,2/9/21,0.45,0.49,0.45,0.47
XRP,2/8/21,0.42,0.47,0.41,0.45
XRP,2/7/21,0.44,0.45,0.4,0.42
XRP,2/6/21,0.44,0.46,0.43,0.44
XRP,2/5/21,0.47,0.48,0.43,0.44
XRP,2/4/21,0.39,0.47,0.38,0.47
XRP,2/3/21,0.37,0.42,0.37,0.39
XRP,2/2/21,0.39,0.41,0.34,0.37
XRP,2/1/21,0.48,0.75,0.37,0.39
XRP,1/31/21,0.4,0.51,0.39,0.48
XRP,1/30/21,0.29,0.51,0.28,0.4
XRP,1/29/21,0.26,0.32,0.26,0.29
XRP,1/28/21,0.26,0.27,0.25,0.26
XRP,1/27/21,0.27,0.27,0.24,0.26
XRP,1/26/21,0.27,0.27,0.26,0.27
XRP,1/25/21,0.27,0.28,0.27,0.27
XRP,1/24/21,0.27,0.28,0.27,0.27
XRP,1/23/21,0.27,0.28,0.27,0.27
XRP,1/22/21,0.27,0.28,0.24,0.27
XRP,1/21/21,0.29,0.31,0.27,0.27
XRP,1/20/21,0.3,0.31,0.28,0.29
XRP,1/19/21,0.28,0.33,0.28,0.3
XRP,1/18/21,0.28,0.29,0.27,0.28
XRP,1/17/21,0.28,0.29,0.27,0.28
XRP,1/16/21,0.28,0.3,0.28,0.28
XRP,1/15/21,0.29,0.3,0.26,0.28
XRP,1/14/21,0.31,0.31,0.28,0.29
XRP,1/13/21,0.3,0.31,0.28,0.31
XRP,1/12/21,0.28,0.31,0.28,0.3
XRP,1/11/21,0.32,0.32,0.25,0.28
XRP,1/10/21,0.34,0.37,0.29,0.31
XRP,1/9/21,0.31,0.34,0.3,0.34
XRP,1/8/21,0.33,0.34,0.29,0.31
XRP,1/7/21,0.25,0.37,0.25,0.33
XRP,1/6/21,0.22,0.27,0.22,0.25
XRP,1/5/21,0.23,0.24,0.22,0.22
XRP,1/4/21,0.23,0.26,0.22,0.23
XRP,1/3/21,0.22,0.24,0.22,0.23
XRP,1/2/21,0.24,0.24,0.21,0.22
XRP,1/1/21,0.23,0.25,0.22,0.24
XRP,12/31/20,0.21,0.23,0.21,0.23
XRP,12/30/20,0.22,0.23,0.19,0.21
XRP,12/29/20,0.28,0.28,0.17,0.22
XRP,12/28/20,0.28,0.31,0.28,0.28
XRP,12/27/20,0.3,0.31,0.27,0.28
XRP,12/26/20,0.32,0.32,0.28,0.3
XRP,12/25/20,0.27,0.38,0.27,0.32
XRP,12/24/20,0.26,0.3,0.2,0.27
XRP,12/23/20,0.43,0.45,0.25,0.26
XRP,12/22/20,0.53,0.53,0.41,0.43
XRP,12/21/20,0.56,0.57,0.5,0.53
XRP,12/20/20,0.59,0.59,0.56,0.56
XRP,12/19/20,0.58,0.6,0.57,0.59
XRP,12/18/20,0.59,0.61,0.55,0.58
XRP,12/17/20,0.53,0.66,0.53,0.59
XRP,12/16/20,0.47,0.53,0.44,0.53
XRP,12/15/20,0.49,0.51,0.47,0.47
XRP,12/14/20,0.51,0.52,0.49,0.49
XRP,12/13/20,0.52,0.53,0.49,0.51
XRP,12/12/20,0.58,0.59,0.49,0.52
XRP,12/11/20,0.58,0.58,0.53,0.58
XRP,12/10/20,0.59,0.6,0.55,0.58
XRP,12/9/20,0.57,0.6,0.5,0.59
XRP,12/8/20,0.6,0.61,0.56,0.57
XRP,12/7/20,0.62,0.63,0.59,0.6
XRP,12/6/20,0.58,0.63,0.58,0.62
XRP,12/5/20,0.56,0.6,0.55,0.58
XRP,12/4/20,0.63,0.63,0.55,0.56
XRP,12/3/20,0.64,0.64,0.62,0.63
XRP,12/1/20,0.65,0.68,0.58,0.64
XRP,11/30/20,0.61,0.66,0.6,0.65
XRP,11/29/20,0.63,0.64,0.58,0.61
XRP,11/28/20,0.55,0.65,0.54,0.63
XRP,11/27/20,0.53,0.59,0.51,0.55
XRP,11/26/20,0.63,0.65,0.46,0.52
XRP,11/25/20,0.68,0.72,0.58,0.64
XRP,11/24/20,0.57,0.78,0.57,0.68
XRP,11/23/20,0.47,0.58,0.43,0.57
XRP,11/22/20,0.43,0.5,0.41,0.47
XRP,11/21/20,0.33,0.44,0.32,0.43
XRP,11/20/20,0.3,0.33,0.3,0.33
XRP,11/19/20,0.29,0.31,0.28,0.3
XRP,11/18/20,0.3,0.31,0.28,0.29
XRP,11/17/20,0.28,0.31,0.28,0.3
XRP,11/16/20,0.27,0.29,0.26,0.28
XRP,11/15/20,0.27,0.28,0.27,0.27
XRP,11/14/20,0.26,0.28,0.26,0.27
XRP,11/13/20,0.26,0.27,0.25,0.26
XRP,11/12/20,0.26,0.26,0.25,0.26
XRP,11/11/20,0.26,0.26,0.25,0.26
XRP,11/10/20,0.25,0.26,0.25,0.26
XRP,11/9/20,0.25,0.26,0.25,0.25
XRP,11/8/20,0.25,0.26,0.25,0.25
XRP,11/7/20,0.26,0.27,0.24,0.25
XRP,11/6/20,0.24,0.26,0.24,0.26
XRP,11/5/20,0.24,0.25,0.24,0.24
XRP,11/4/20,0.24,0.24,0.23,0.24
XRP,11/3/20,0.24,0.24,0.23,0.24
XRP,11/2/20,0.24,0.24,0.23,0.24
XRP,11/1/20,0.24,0.24,0.24,0.24
XRP,10/31/20,0.24,0.24,0.24,0.24
XRP,10/30/20,0.24,0.24,0.23,0.24
XRP,10/29/20,0.25,0.25,0.24,0.24
XRP,10/28/20,0.25,0.26,0.24,0.25
XRP,10/27/20,0.25,0.25,0.25,0.25
XRP,10/26/20,0.25,0.26,0.24,0.25
XRP,10/25/20,0.26,0.26,0.25,0.25
XRP,10/24/20,0.25,0.26,0.25,0.26
XRP,10/23/20,0.26,0.26,0.25,0.25
XRP,10/22/20,0.25,0.26,0.25,0.26
XRP,10/21/20,0.24,0.25,0.24,0.25
XRP,10/20/20,0.25,0.25,0.24,0.24
XRP,10/19/20,0.24,0.25,0.24,0.25
XRP,10/18/20,0.24,0.24,0.24,0.24
XRP,10/17/20,0.24,0.24,0.24,0.24
XRP,10/16/20,0.25,0.25,0.24,0.24
XRP,10/15/20,0.25,0.25,0.24,0.25
XRP,10/14/20,0.26,0.26,0.25,0.25
XRP,10/13/20,0.26,0.26,0.25,0.26
XRP,10/12/20,0.26,0.26,0.25,0.26
XRP,10/11/20,0.26,0.26,0.25,0.25
XRP,10/10/20,0.25,0.26,0.25,0.26
XRP,10/9/20,0.25,0.26,0.25,0.25
XRP,10/8/20,0.25,0.25,0.24,0.25
XRP,10/7/20,0.24,0.25,0.24,0.25
XRP,10/6/20,0.25,0.26,0.24,0.24
XRP,10/5/20,0.25,0.25,0.25,0.25
XRP,10/4/20,0.23,0.25,0.23,0.25
XRP,10/3/20,0.23,0.23,0.23,0.23
XRP,10/2/20,0.24,0.24,0.23,0.23
XRP,10/1/20,0.24,0.24,0.23,0.24
XRP,9/30/20,0.24,0.24,0.24,0.24
XRP,9/29/20,0.25,0.25,0.24,0.24
XRP,9/28/20,0.24,0.25,0.24,0.25
XRP,9/27/20,0.24,0.24,0.24,0.24
XRP,9/26/20,0.24,0.25,0.24,0.24
XRP,9/25/20,0.23,0.24,0.23,0.24
XRP,9/24/20,0.22,0.23,0.22,0.23
XRP,9/23/20,0.23,0.24,0.22,0.22
XRP,9/22/20,0.23,0.23,0.23,0.23
XRP,9/21/20,0.24,0.25,0.23,0.23
XRP,9/20/20,0.25,0.25,0.24,0.25
XRP,9/19/20,0.25,0.25,0.25,0.25
XRP,9/18/20,0.25,0.26,0.25,0.25
XRP,9/17/20,0.24,0.26,0.24,0.25
XRP,9/16/20,0.24,0.25,0.23,0.24
XRP,9/15/20,0.25,0.25,0.24,0.24
XRP,9/14/20,0.24,0.25,0.24,0.25
XRP,9/13/20,0.25,0.25,0.24,0.24
XRP,9/12/20,0.24,0.25,0.24,0.25
XRP,9/11/20,0.24,0.24,0.24,0.24
XRP,9/10/20,0.24,0.25,0.24,0.24
XRP,9/9/20,0.23,0.24,0.23,0.24
XRP,9/8/20,0.24,0.24,0.23,0.23
XRP,9/7/20,0.24,0.24,0.23,0.24
XRP,9/6/20,0.24,0.24,0.23,0.24
XRP,9/5/20,0.26,0.26,0.23,0.24
XRP,9/4/20,0.27,0.27,0.24,0.26
XRP,9/3/20,0.28,0.28,0.26,0.27
XRP,9/2/20,0.29,0.3,0.27,0.28
XRP,9/1/20,0.28,0.3,0.28,0.29
XRP,8/31/20,0.28,0.28,0.28,0.28
XRP,8/30/20,0.28,0.28,0.27,0.28
XRP,8/29/20,0.27,0.28,0.27,0.28
XRP,8/28/20,0.26,0.27,0.26,0.27
XRP,8/27/20,0.28,0.28,0.26,0.26
XRP,8/26/20,0.27,0.28,0.27,0.28
XRP,8/25/20,0.29,0.29,0.27,0.27
XRP,8/24/20,0.29,0.29,0.28,0.29
XRP,8/23/20,0.28,0.29,0.28,0.29
XRP,8/22/20,0.28,0.28,0.27,0.28
XRP,8/21/20,0.29,0.3,0.28,0.28
